gene_id,Symbol,Product_Description
PVP01_0006490,N/A,"Plasmodium.exported.protein.(PHIST),.unknown.function"
PVP01_0006500,N/A,PIR.protein
PVP01_0006510,N/A,PIR.protein
PVP01_0006520,N/A,"PEP,UF"
PVP01_0006530,N/A,"PEP,UF"
PVP01_0006540,N/A,"PEP,UF"
PVP01_0006550,N/A,"PEP,UF"
PVP01_0006560,N/A,"PEP,UF"
PVP01_0006570,N/A,PIR.protein
PVP01_0006580,N/A,PIR.protein
PVP01_0006590,N/A,PIR.protein
PVP01_0006600,N/A,PIR.protein
PVP01_0006610,N/A,PIR.protein
PVP01_0006620,N/A,"PEP,UF"
PVP01_0006630,N/A,"PEP,UF"
PVP01_0006640,N/A,PIR.protein
PVP01_0006650,N/A,"PIR.protein,.pseudogene"
PVP01_0006660,N/A,PIR.protein
PVP01_0006670,N/A,PIR.protein
PVP01_0006680,N/A,PIR.protein
PVP01_0006690,N/A,PIR.protein
PVP01_0006700,N/A,PIR.protein
PVP01_0006710,N/A,PIR.protein
PVP01_0006720,N/A,PIR.protein
PVP01_0006730,N/A,"PIR.protein,.pseudogene"
PVP01_0006740,N/A,"PIR.protein,.fragment"
PVP01_0006750,N/A,PIR.protein
PVP01_0006760,N/A,PIR.protein
PVP01_0006770,N/A,PIR.protein
PVP01_0006780,N/A,"PEP,UF"
PVP01_0006790,N/A,"PEP,UF"
PVP01_0006800,N/A,"PEP,UF"
PVP01_0006810,N/A,PIR.protein
PVP01_0006820,N/A,PIR.protein
PVP01_0006830,N/A,PIR.protein
PVP01_0006840,N/A,PIR.protein
PVP01_0006850,N/A,PIR.protein
PVP01_0006860,N/A,PIR.protein
PVP01_0006870,N/A,PIR.protein
PVP01_0006880,N/A,PIR.protein
PVP01_0006890,N/A,PIR.protein
PVP01_0006900,N/A,PIR.protein
PVP01_0006910,N/A,"PEP,UF"
PVP01_0006920,N/A,"PEP,UF"
PVP01_0006930,N/A,PIR.protein
PVP01_0006940,N/A,PIR.protein
PVP01_0006950,N/A,PIR.protein
PVP01_0006960,N/A,PIR.protein
PVP01_0006970,N/A,PIR.protein
PVP01_0006980,N/A,PIR.protein
PVP01_0006990,N/A,PIR.protein
PVP01_0007000,N/A,PIR.protein
PVP01_0007010,N/A,"PEP,UF"
PVP01_0007020,N/A,"PEP,UF"
PVP01_0007030,N/A,"PEP,UF"
PVP01_0007040,N/A,PIR.protein
PVP01_0007050,N/A,"PEP,UF"
PVP01_0007060,N/A,"PEP,UF,.pseudogene"
PVP01_0007070,N/A,"PEP,UF"
PVP01_0007080,N/A,PIR.protein
PVP01_0007090,N/A,PIR.protein
PVP01_0007100,N/A,hypothetical.protein
PVP01_0007110,N/A,PIR.protein
PVP01_0007120,N/A,"PIR.protein,.pseudogene"
PVP01_0007130,N/A,PIR.protein
PVP01_0007140,N/A,PIR.protein
PVP01_0007150,N/A,PIR.protein
PVP01_0007160,N/A,PIR.protein
PVP01_0007170,N/A,PIR.protein
PVP01_0007180,N/A,PIR.protein
PVP01_0007190,N/A,"PEP,UF"
PVP01_0007200,N/A,"PEP,UF,.pseudogene"
PVP01_0007210,N/A,"PEP,UF"
PVP01_0007220,N/A,PIR.protein
PVP01_0007230,N/A,PIR.protein
PVP01_0007240,N/A,PIR.protein
PVP01_0007250,N/A,"PEP,UF"
PVP01_0007260,N/A,"PEP,UF"
PVP01_0007270,N/A,"PEP,UF,.pseudogene"
PVP01_0007280,N/A,"PEP,UF"
PVP01_0007290,N/A,PIR.protein
PVP01_0007300,N/A,PIR.protein
PVP01_0007310,N/A,hypothetical.protein
PVP01_0007320,N/A,PIR.protein
PVP01_0007330,N/A,PIR.protein
PVP01_0007340,N/A,"PIR.protein,.pseudogene"
PVP01_0007350,N/A,PIR.protein
PVP01_0007360,N/A,"PEP,UF"
PVP01_0007370,N/A,"PEP,UF"
PVP01_0007380,N/A,"PEP,UF"
PVP01_0007390,N/A,PIR.protein
PVP01_0007400,N/A,PIR.protein
PVP01_0007410,N/A,PIR.protein
PVP01_0007420,N/A,PIR.protein
PVP01_0007430,N/A,"PIR.protein,.pseudogene"
PVP01_0007440,N/A,PIR.protein
PVP01_0007450,N/A,PIR.protein
PVP01_0007460,N/A,PIR.protein
PVP01_0007470,N/A,PIR.protein
PVP01_0007480,N/A,"PEP,UF"
PVP01_0007490,N/A,"PEP,UF"
PVP01_0007500,N/A,PIR.protein
PVP01_0007510,N/A,PIR.protein
PVP01_0007520,N/A,PIR.protein
PVP01_0007530,N/A,PIR.protein
PVP01_0007540,N/A,PIR.protein
PVP01_0007550,N/A,PIR.protein
PVP01_0007560,N/A,PIR.protein
PVP01_0007570,N/A,PIR.protein
PVP01_0007580,N/A,PIR.protein
PVP01_0007590,N/A,PIR.protein
PVP01_0007600,N/A,PIR.protein
PVP01_0007610,N/A,PIR.protein
PVP01_0007620,N/A,PIR.protein
PVP01_0007630,N/A,PIR.protein
PVP01_0007640,N/A,PIR.protein
PVP01_0007650,N/A,PIR.protein
PVP01_0007660,N/A,PIR.protein
PVP01_0007670,N/A,"PEP,UF"
PVP01_0007680,N/A,"PEP,UF"
PVP01_0007690,N/A,"PEP,UF"
PVP01_0007700,N/A,"PEP,UF"
PVP01_0007710,N/A,"PEP,UF"
PVP01_0007720,N/A,PIR.protein
PVP01_0007730,N/A,PIR.protein
PVP01_0007740,N/A,PIR.protein
PVP01_0007750,N/A,PIR.protein
PVP01_0007760,N/A,PIR.protein
PVP01_0007770,N/A,"PEP,UF"
PVP01_0007780,N/A,PIR.protein
PVP01_0007790,N/A,PIR.protein
PVP01_0007800,N/A,PIR.protein
PVP01_0007810,N/A,PIR.protein
PVP01_0007820,N/A,PIR.protein
PVP01_0007830,N/A,PIR.protein
PVP01_0007840,N/A,"PEP,UF"
PVP01_0007850,N/A,"PIR.protein,.pseudogene"
PVP01_0007860,N/A,PIR.protein
PVP01_0007870,N/A,PIR.protein
PVP01_0007880,N/A,PIR.protein
PVP01_0007890,N/A,PIR.protein
PVP01_0007900,N/A,PIR.protein
PVP01_0007910,N/A,PIR.protein
PVP01_0007920,N/A,PIR.protein
PVP01_0007930,N/A,PIR.protein
PVP01_0007940,N/A,PIR.protein
PVP01_0007950,N/A,PIR.protein
PVP01_0007960,N/A,PIR.protein
PVP01_0007970,N/A,PIR.protein
PVP01_0007980,N/A,"PEP,UF"
PVP01_0007990,N/A,"PEP,UF"
PVP01_0008000,N/A,"PEP,UF"
PVP01_0008010,N/A,"PEP,UF"
PVP01_0008020,N/A,PIR.protein
PVP01_0008030,N/A,PIR.protein
PVP01_0008040,N/A,PIR.protein
PVP01_0008050,N/A,PIR.protein
PVP01_0008060,N/A,"PEP,UF"
PVP01_0008070,N/A,"PEP,UF"
PVP01_0008080,N/A,"PEP,UF"
PVP01_0008090,N/A,PIR.protein
PVP01_0008100,N/A,PIR.protein
PVP01_0008110,N/A,PIR.protein
PVP01_0008120,N/A,PIR.protein
PVP01_0008130,N/A,"PEP,UF"
PVP01_0008140,N/A,"PEP,UF"
PVP01_0008150,N/A,PIR.protein
PVP01_0008160,N/A,"PEP,UF"
PVP01_0008170,N/A,PIR.protein
PVP01_0008180,N/A,PIR.protein
PVP01_0008190,N/A,PIR.protein
PVP01_0008200,N/A,PIR.protein
PVP01_0008210,N/A,PIR.protein
PVP01_0008220,N/A,"PIR.protein,.pseudogene"
PVP01_0008230,N/A,PIR.protein
PVP01_0008240,N/A,PIR.protein
PVP01_0008250,N/A,"PEP,UF"
PVP01_0008260,N/A,"PEP,UF"
PVP01_0008270,N/A,PIR.protein
PVP01_0008280,N/A,PIR.protein
PVP01_0008290,N/A,PIR.protein
PVP01_0008300,N/A,PIR.protein
PVP01_0008310,N/A,PIR.protein
PVP01_0008320,N/A,PIR.protein
PVP01_0008330,N/A,PIR.protein
PVP01_0008340,N/A,"PIR.protein,.pseudogene"
PVP01_0008350,N/A,PIR.protein
PVP01_0008360,N/A,PIR.protein
PVP01_0008370,N/A,PIR.protein
PVP01_0008380,N/A,PIR.protein
PVP01_0008390,N/A,PIR.protein
PVP01_0008400,N/A,PIR.protein
PVP01_0008410,N/A,PIR.protein
PVP01_0008420,N/A,PIR.protein
PVP01_0008430,N/A,PIR.protein
PVP01_0008440,N/A,"PEP,UF"
PVP01_0008450,N/A,PIR.protein
PVP01_0008460,N/A,PIR.protein
PVP01_0008470,N/A,PIR.protein
PVP01_0008480,N/A,"PIR.protein,.pseudogene"
PVP01_0008490,N/A,PIR.protein
PVP01_0008500,N/A,PIR.protein
PVP01_0008510,N/A,"PIR.protein,.pseudogene"
PVP01_0008520,N/A,PIR.protein
PVP01_0008530,N/A,PIR.protein
PVP01_0008540,N/A,PIR.protein
PVP01_0008550,N/A,PIR.protein
PVP01_0008560,N/A,PIR.protein
PVP01_0008570,N/A,PIR.protein
PVP01_0008580,N/A,PIR.protein
PVP01_0008590,N/A,PIR.protein
PVP01_0008600,N/A,"PEP,UF"
PVP01_0008610,N/A,"PEP,UF"
PVP01_0008620,N/A,"PIR.protein,.pseudogene"
PVP01_0008630,N/A,"PIR.protein,.pseudogene"
PVP01_0008640,N/A,PIR.protein
PVP01_0008650,N/A,PIR.protein
PVP01_0008660,N/A,"PEP,UF"
PVP01_0008670,N/A,"PEP,UF"
PVP01_0008680,N/A,"PEP,UF"
PVP01_0008690,N/A,"PEP,UF,.pseudogene"
PVP01_0008700,N/A,PIR.protein
PVP01_0008710,N/A,PIR.protein
PVP01_0008720,N/A,PIR.protein
PVP01_0008730,N/A,PIR.protein
PVP01_0008740,N/A,"PEP,UF"
PVP01_0008750,N/A,"PEP,UF,.pseudogene"
PVP01_0008770,N/A,PIR.protein
PVP01_0008780,N/A,PIR.protein
PVP01_0008790,N/A,"PEP,UF"
PVP01_0008800,N/A,"PEP,UF"
PVP01_0008810,N/A,"PEP,UF"
PVP01_0008820,N/A,PIR.protein
PVP01_0008830,N/A,PIR.protein
PVP01_0008840,N/A,PIR.protein
PVP01_0008850,N/A,"PEP,UF"
PVP01_0008860,N/A,"PEP,UF,.pseudogene"
PVP01_0008870,N/A,"PEP,UF"
PVP01_0008880,N/A,"PEP,UF"
PVP01_0008890,N/A,"PEP,UF"
PVP01_0008900,N/A,"PEP,UF"
PVP01_0008910,N/A,"PEP,UF"
PVP01_0008920,N/A,PIR.protein
PVP01_0008930,N/A,PIR.protein
PVP01_0008940,N/A,"PEP,UF"
PVP01_0008950,N/A,"PEP,UF"
PVP01_0008960,N/A,"PEP,UF"
PVP01_0008970,N/A,"PEP,UF"
PVP01_0008980,N/A,"PEP,UF"
PVP01_0008990,N/A,PIR.protein
PVP01_0009000,N/A,PIR.protein
PVP01_0009010,N/A,PIR.protein
PVP01_0009020,N/A,PIR.protein
PVP01_0009030,N/A,PIR.protein
PVP01_0009040,N/A,PIR.protein
PVP01_0009050,N/A,PIR.protein
PVP01_0009060,N/A,PIR.protein
PVP01_0009070,N/A,PIR.protein
PVP01_0009080,N/A,"PEP,UF"
PVP01_0009090,N/A,"PIR.protein,.pseudogene"
PVP01_0009100,N/A,PIR.protein
PVP01_0009110,N/A,PIR.protein
PVP01_0009120,N/A,"PEP,UF"
PVP01_0009130,N/A,"PEP,UF"
PVP01_0009140,N/A,"PEP,UF"
PVP01_0009150,N/A,"PEP,UF"
PVP01_0009160,N/A,PIR.protein
PVP01_0009170,N/A,"PIR.protein,.pseudogene"
PVP01_0009180,N/A,PIR.protein
PVP01_0009190,N/A,PIR.protein
PVP01_0009200,N/A,PIR.protein
PVP01_0009210,N/A,PIR.protein
PVP01_0009220,N/A,PIR.protein
PVP01_0009230,N/A,PIR.protein
PVP01_0009240,N/A,"PEP,UF"
PVP01_0009250,N/A,"PEP,UF"
PVP01_0009260,N/A,STP1.protein
PVP01_0009270,N/A,STP1.protein
PVP01_0009280,N/A,STP1.protein
PVP01_0009290,N/A,PIR.protein
PVP01_0009300,N/A,PIR.protein
PVP01_0009310,N/A,PIR.protein
PVP01_0009320,N/A,PIR.protein
PVP01_0009330,N/A,PIR.protein
PVP01_0009340,N/A,PIR.protein
PVP01_0009350,N/A,PIR.protein
PVP01_0009360,N/A,PIR.protein
PVP01_0009370,N/A,PIR.protein
PVP01_0009380,N/A,PIR.protein
PVP01_0009390,N/A,PIR.protein
PVP01_0009400,N/A,PIR.protein
PVP01_0009410,N/A,PIR.protein
PVP01_0009420,N/A,PIR.protein
PVP01_0009430,N/A,PIR.protein
PVP01_0009440,N/A,PIR.protein
PVP01_0009450,N/A,PIR.protein
PVP01_0009460,N/A,PIR.protein
PVP01_0009470,N/A,PIR.protein
PVP01_0009480,N/A,PIR.protein
PVP01_0009490,N/A,PIR.protein
PVP01_0009500,N/A,PIR.protein
PVP01_0009510,N/A,PIR.protein
PVP01_0009520,N/A,PIR.protein
PVP01_0009530,N/A,PIR.protein
PVP01_0009540,N/A,PIR.protein
PVP01_0009550,N/A,"PEP,UF"
PVP01_0009560,N/A,"PEP,UF"
PVP01_0009570,N/A,"PEP,UF"
PVP01_0009580,N/A,PIR.protein
PVP01_0009590,N/A,PIR.protein
PVP01_0009600,N/A,PIR.protein
PVP01_0009610,N/A,PIR.protein
PVP01_0009620,N/A,PIR.protein
PVP01_0009630,N/A,PIR.protein
PVP01_0009640,N/A,PIR.protein
PVP01_0009650,N/A,PIR.protein
PVP01_0009660,N/A,"PIR.protein,.pseudogene"
PVP01_0009670,N/A,PIR.protein
PVP01_0009680,N/A,PIR.protein
PVP01_0009690,N/A,"PEP,UF"
PVP01_0009700,N/A,"PEP,UF"
PVP01_0009710,N/A,PIR.protein
PVP01_0009720,N/A,"PEP,UF"
PVP01_0009730,N/A,PIR.protein
PVP01_0009740,N/A,PIR.protein
PVP01_0009750,N/A,PIR.protein
PVP01_0009760,N/A,PIR.protein
PVP01_0009770,N/A,"PIR.protein,.pseudogene"
PVP01_0009780,N/A,PIR.protein
PVP01_0009790,N/A,PIR.protein
PVP01_0009800,N/A,PIR.protein
PVP01_0009810,N/A,PIR.protein
PVP01_0009820,N/A,PIR.protein
PVP01_0009830,N/A,PIR.protein
PVP01_0009840,N/A,PIR.protein
PVP01_0009850,N/A,PIR.protein
PVP01_0009860,N/A,"PIR.protein,.pseudogene"
PVP01_0009870,N/A,PIR.protein
PVP01_0009880,N/A,"PIR.protein,.pseudogene"
PVP01_0009890,N/A,PIR.protein
PVP01_0009900,N/A,PIR.protein
PVP01_0009910,N/A,PIR.protein
PVP01_0009920,N/A,PIR.protein
PVP01_0009930,N/A,"PEP,UF"
PVP01_0009940,N/A,"Plasmodium.exported.protein.(PHIST),.unknown.function"
PVP01_0009950,N/A,"PEP,UF"
PVP01_0009960,N/A,PIR.protein
PVP01_0009970,N/A,PIR.protein
PVP01_0009980,N/A,PIR.protein
PVP01_0009990,N/A,PIR.protein
PVP01_0010000,N/A,"PEP,UF,.pseudogene"
PVP01_0010010,N/A,"PEP,UF"
PVP01_0010020,N/A,"PEP,UF"
PVP01_0010030,N/A,"PEP,UF"
PVP01_0010040,N/A,PIR.protein
PVP01_0010050,N/A,PIR.protein
PVP01_0010060,N/A,PIR.protein
PVP01_0010070,N/A,PIR.protein
PVP01_0010080,N/A,"PEP,UF"
PVP01_0010090,N/A,"PEP,UF"
PVP01_0010100,N/A,PIR.protein
PVP01_0010110,N/A,"PIR.protein,.pseudogene"
PVP01_0010120,N/A,PIR.protein
PVP01_0010130,N/A,PIR.protein
PVP01_0010140,N/A,"PIR.protein,.pseudogene"
PVP01_0010150,N/A,PIR.protein
PVP01_0010160,N/A,PIR.protein
PVP01_0010170,N/A,PIR.protein
PVP01_0010180,N/A,PIR.protein
PVP01_0010190,N/A,PIR.protein
PVP01_0010200,N/A,"merozoite.surface.protein.3,.putative"
PVP01_0010210,N/A,"merozoite.surface.protein.3,.putative"
PVP01_0010220,N/A,"merozoite.surface.protein.3,.putative"
PVP01_0010230,N/A,PIR.protein
PVP01_0010240,N/A,PIR.protein
PVP01_0010250,N/A,PIR.protein
PVP01_0010260,N/A,PIR.protein
PVP01_0010270,N/A,PIR.protein
PVP01_0010280,N/A,"PEP,UF"
PVP01_0010290,N/A,PIR.protein
PVP01_0010300,N/A,"PEP,UF"
PVP01_0010310,N/A,PIR.protein
PVP01_0010320,N/A,PIR.protein
PVP01_0010330,N/A,hypothetical.protein
PVP01_0010340,N/A,PIR.protein
PVP01_0010350,N/A,PIR.protein
PVP01_0010360,N/A,PIR.protein
PVP01_0010370,N/A,PIR.protein
PVP01_0010380,N/A,PIR.protein
PVP01_0010390,N/A,"PEP,UF"
PVP01_0010400,N/A,PIR.protein
PVP01_0010410,N/A,PIR.protein
PVP01_0010420,N/A,PIR.protein
PVP01_0010430,N/A,"PEP,UF"
PVP01_0010440,N/A,PIR.protein
PVP01_0010450,N/A,PIR.protein
PVP01_0010460,N/A,PIR.protein
PVP01_0010470,N/A,PIR.protein
PVP01_0010480,N/A,hypothetical.protein
PVP01_0010490,N/A,PIR.protein
PVP01_0010500,N/A,PIR.protein
PVP01_0010510,N/A,PIR.protein
PVP01_0010520,N/A,PIR.protein
PVP01_0010530,N/A,PIR.protein
PVP01_0010540,N/A,"gamma-glutamylcysteine.synthetase,.putative"
PVP01_0010550,N/A,28S.ribosomal.RNA
PVP01_0010560,N/A,"PEP,UF"
PVP01_0010570,N/A,"PEP,UF"
PVP01_0010580,N/A,PIR.protein
PVP01_0010590,N/A,PIR.protein
PVP01_0010600,N/A,PIR.protein
PVP01_0010610,N/A,"PEP,UF"
PVP01_0010620,N/A,PIR.protein
PVP01_0010630,N/A,PIR.protein
PVP01_0010640,N/A,PIR.protein
PVP01_0010650,N/A,PIR.protein
PVP01_0010660,N/A,PIR.protein
PVP01_0010670,N/A,"merozoite.surface.protein.3,.putative"
PVP01_0010680,N/A,"PIR.protein,.pseudogene"
PVP01_0010690,N/A,PIR.protein
PVP01_0010700,N/A,PIR.protein
PVP01_0010710,N/A,PIR.protein
PVP01_0010720,N/A,PIR.protein
PVP01_0010730,N/A,PIR.protein
PVP01_0010740,N/A,PIR.protein
PVP01_0010750,N/A,"PEP,UF"
PVP01_0010760,N/A,"PEP,UF"
PVP01_0010770,N/A,"reticulocyte.binding.protein.1a,.putative"
PVP01_0010780,N/A,PIR.protein
PVP01_0010790,N/A,PIR.protein
PVP01_0010800,N/A,"PEP,UF"
PVP01_0010810,N/A,hypothetical.protein
PVP01_0010820,N/A,PIR.protein
PVP01_0010830,N/A,"PEP,UF"
PVP01_0010840,N/A,"CPP,UF"
PVP01_0010850,N/A,PIR.protein
PVP01_0010860,N/A,PIR.protein
PVP01_0010870,N/A,"helicase,.putative"
PVP01_0010880,,
PVP01_0010890,N/A,PIR.protein
PVP01_0010900,N/A,PIR.protein
PVP01_0010910,N/A,"CPP,UF"
PVP01_0010920,N/A,PIR.protein
PVP01_0010930,N/A,PIR.protein
PVP01_0010940,N/A,PIR.protein
PVP01_0010950,N/A,PIR.protein
PVP01_0010960,N/A,"CPP,UF"
PVP01_0010970,N/A,"CPP,UF"
PVP01_0010980,N/A,PIR.protein
PVP01_0010990,N/A,"PEP,UF"
PVP01_0011000,N/A,PIR.protein
PVP01_0011010,N/A,PIR.protein
PVP01_0011020,N/A,"CPP,UF"
PVP01_0011030,N/A,PIR.protein
PVP01_0011040,N/A,"PEP,UF"
PVP01_0011050,N/A,PIR.protein
PVP01_0011060,N/A,PIR.protein
PVP01_0011070,N/A,PIR.protein
PVP01_0011080,N/A,PIR.protein
PVP01_0011090,N/A,PIR.protein
PVP01_0011100,N/A,PIR.protein
PVP01_0011110,N/A,"PEP,UF"
PVP01_0011120,N/A,PIR.protein
PVP01_0011130,N/A,PIR.protein
PVP01_0011140,N/A,PIR.protein
PVP01_0011150,N/A,PIR.protein
PVP01_0011160,N/A,PIR.protein
PVP01_0100100,N/A,PIR.protein
PVP01_0100200,N/A,PIR.protein
PVP01_0100300,N/A,VIR.protein
PVP01_0100400,N/A,"PIR.protein,.pseudogene"
PVP01_0100500,N/A,PIR.protein
PVP01_0100600,N/A,PIR.protein
PVP01_0100700,N/A,PIR.protein
PVP01_0100800,N/A,PIR.protein
PVP01_0100900,N/A,"PEP,UF"
PVP01_0101000,N/A,"PEP,UF"
PVP01_0101100,N/A,PIR.protein
PVP01_0101200,N/A,PIR.protein
PVP01_0101300,N/A,PIR.protein
PVP01_0101400,N/A,PIR.protein
PVP01_0101500,N/A,PIR.protein
PVP01_0101600,N/A,PIR.protein
PVP01_0101700,N/A,PIR.protein
PVP01_0101800,N/A,PIR.protein
PVP01_0101900,N/A,PIR.protein
PVP01_0102000,N/A,PIR.protein
PVP01_0102100,N/A,"PIR.protein,.pseudogene"
PVP01_0102200,N/A,"PIR.protein,.pseudogene"
PVP01_0102300,DBP2,duffy.binding.protein.2
PVP01_0102400,N/A,VIR.protein
PVP01_0102500,N/A,"Plasmodium.exported.protein.(PHIST),.unknown.function,.pseudogene"
PVP01_0102600,SEMP1,"small.exported.membrane.protein.1,.putative"
PVP01_0102700,N/A,"CPP,UF"
PVP01_0102800,CHT1,chitinase
PVP01_0102900,PVX_087682,tRNA.Alanine
PVP01_0103000,N/A,tRNA.Tyrosine
PVP01_0103100,N/A,"centrin,.putative"
PVP01_0103200,N/A,"CPP,UF"
PVP01_0103300,N/A,"CPP,UF"
PVP01_0103400,N/A,"CPP,UF"
PVP01_0103500,N/A,"CPP,UF"
PVP01_0103600,N/A,"CPP,UF"
PVP01_0103700,N/A,"erythrocyte.membrane-associated.antigen,.putative"
PVP01_0103800,N/A,"CPP,UF"
PVP01_0103900,N/A,"CPP,UF"
PVP01_0104000,N/A,"CPP,UF"
PVP01_0104100,N/A,"CPP,UF"
PVP01_0104200,N/A,"CPP,UF"
PVP01_0104300,N/A,"CPP,UF"
PVP01_0104400,N/A,"tRNA.m5C-methyltransferase,.putative"
PVP01_0104500,N/A,"CPP,UF"
PVP01_0104600,N/A,"phosphoinositide-binding.protein,.putative"
PVP01_0104700,N/A,"serine/threonine.protein.kinase,.putative"
PVP01_0104800,UT,"E3.ubiquitin-protein.ligase,.putative"
PVP01_0104900,PPAT,"phosphopantetheine.adenylyltransferase,.putative"
PVP01_0105000,PPM12,"protein.phosphatase.PPM12,.putative"
PVP01_0105100,RF2,"peptide.chain.release.factor.2,.putative"
PVP01_0105200,N/A,"mRNA.cap.guanine-N7.methyltransferase,.putative"
PVP01_0105300,N/A,"CPP,UF"
PVP01_0105400,N/A,"CPP,UF"
PVP01_0105500,ORC2,"origin.recognition.complex.subunit.2,.putative"
PVP01_0105600,MCM7,"DNA.replication.licensing.factor.MCM7,.putative"
PVP01_0105700,N/A,"inositol-phosphate.phosphatase,.putative"
PVP01_0105800,N/A,"RNA.helicase,.putative"
PVP01_0105900,N/A,"40S.ribosomal.protein.S29,.putative"
PVP01_0106000,N/A,"cysteine-rich.secretory.protein,.putative"
PVP01_0106100,N/A,"ATP.synthase.lipid-binding.protein,.mitochondrial.precursor,.putative"
PVP01_0106200,N/A,"importin-7,.putative"
PVP01_0106300,N/A,"CPP,UF"
PVP01_0106400,N/A,"CPP,UF"
PVP01_0106500,N/A,"CPP,UF"
PVP01_0106600,RPL37,"60S.ribosomal.protein.L37,.putative"
PVP01_0106700,N/A,"CPP,UF"
PVP01_0106800,N/A,"CPP,UF"
PVP01_0106900,MSH2-2,"DNA.mismatch.repair.protein.MSH2,.putative"
PVP01_0107000,N/A,tRNA.Threonine
PVP01_0107100,N/A,tRNA.Histidine
PVP01_0107200,N/A,tRNA.Lysine
PVP01_0107300,N/A,tRNA.Lysine
PVP01_0107400,N/A,"CPP,UF"
PVP01_0107500,RAMA,"rhoptry-associated.membrane.antigen,.putative"
PVP01_0107600,N/A,"AAA.family.ATPase,.putative"
PVP01_0107700,N/A,"CPP,UF"
PVP01_0107800,N/A,"CPP,UF"
PVP01_0107900,N/A,"E3.ubiquitin-protein.ligase,.putative"
PVP01_0108000,N/A,"RAP.protein,.putative"
PVP01_0108100,N/A,"ribosomal.protein.S8e,.putative"
PVP01_0108200,N/A,"cytoskeleton.associated.protein,.putative"
PVP01_0108300,N/A,"CPP,UF"
PVP01_0108400,RPB10,"DNA-directed.RNA.polymerases.I,.II,.and.III.subunit.RPABC5,.putative"
PVP01_0108500,N/A,"CPP,UF"
PVP01_0108600,BUD32,"EKC/KEOPS.complex.subunit.BUD32,.putative"
PVP01_0108700,HSP90,"heat.shock.protein.90,.putative"
PVP01_0108800,N/A,"heat.shock.protein.86.family.protein,.putative"
PVP01_0108900,IMC1d,"inner.membrane.complex.protein.1d,.putative"
PVP01_0109000,N/A,"cloroquine.resistance.associated.protein.Cg8,.putative"
PVP01_0109100,HSP110c,"heat.shock.protein.110,.putative"
PVP01_0109200,SCO1,"protein.SCO1,.putative"
PVP01_0109300,CRT,chloroquine.resistance.transporter
PVP01_0109400,N/A,"cloroquine.resistance.associated.protein.cg1,.putative"
PVP01_0109500,GLP3,glutaredoxin-like.protein
PVP01_0109600,N/A,"Cg2.protein,.putative"
PVP01_0109700,N/A,"cloroquine.resistance.asscociatd.protein.Cg7,.putative"
PVP01_0109800,N/A,"CPP,UF"
PVP01_0109900,POP1,"ribonucleases.P/MRP.protein.subunit.POP1,.putative"
PVP01_0110000,N/A,"lysophospholipase,.putative"
PVP01_0110100,PARE,"prodrug.activation.and.resistance.esterase,.putative"
PVP01_0110200,N/A,"conserved.protein,.unknown.function"
PVP01_0110300,N/A,"conserved.protein,.unknown.function"
PVP01_0110400,N/A,"CPP,UF"
PVP01_0110500,N/A,"CPP,UF"
PVP01_0110600,N/A,"CPP,UF"
PVP01_0110700,N/A,"CPP,UF"
PVP01_0110800,RAD14,"DNA.repair.protein.RAD14,.putative"
PVP01_0110900,N/A,"CPP,UF"
PVP01_0111000,RPL34,"60S.ribosomal.protein.L34,.putative"
PVP01_0111100,N/A,"CPP,UF"
PVP01_0111200,N/A,"CPP,UF"
PVP01_0111300,RPL1,"50S.ribosomal.protein.L1,.mitochondrial,.putative"
PVP01_0111400,Cdc48,"AAA.family.ATPase,.CDC48.subfamily,.putative"
PVP01_0111500,N/A,"CPP,UF"
PVP01_0111600,N/A,"CPP,UF"
PVP01_0111700,N/A,"CPP,UF"
PVP01_0111800,SAP18,"histone.deacetylase.complex.subunit.SAP18,.putative"
PVP01_0111900,N/A,"regulator.of.chromosome.condensation,.putative"
PVP01_0111950,,
PVP01_0112000,SEC28,"coatomer.subunit.epsilon,.putative"
PVP01_0112100,N/A,"ubiquitin.regulatory.protein,.putative"
PVP01_0112200,N/A,"plasmepsin.X,.putative"
PVP01_0112300,N/A,"AP-3.complex.subunit.delta,.putative"
PVP01_0112400,N/A,"CPP,UF"
PVP01_0112500,TyrRS,"tyrosine--tRNA.ligase,.putative"
PVP01_0112600,RPN10,"26S.proteasome.regulatory.subunit.RPN10,.putative"
PVP01_0112700,DegP,"serine.protease.DegP,.putative"
PVP01_0112800,N/A,"CPP,UF"
PVP01_0112900,N/A,"proteasome.subunit.alpha.type-6,.putative"
PVP01_0113000,COQ10,"coenzyme.Q-binding.protein.COQ10.homolog,.mitochondrial,.putative"
PVP01_0113100,RAB18,"ras-related.protein.Rab-18,.putative"
PVP01_0113200,N/A,"CPP,UF"
PVP01_0113300,DHH1,"ATP-dependent.RNA.helicase.DHH1,.putative"
PVP01_0113400,N/A,"YEATS.domain-containing.protein,.putative"
PVP01_0113500,N/A,"CPP,UF"
PVP01_0113600,N/A,"V-type.proton.ATPase.subunit.a,.putative"
PVP01_0113700,PTP2,"protein.tyrosine.phosphatase,.putative"
PVP01_0113800,N/A,"CPP,UF"
PVP01_0113900,N/A,"kinesin-like.protein,.putative"
PVP01_0114000,N/A,"DnaJ.protein,.putative"
PVP01_0114100,N/A,"glycosyltransferase.family.28.protein,.putative"
